Latsurf,Longsurf,SVM*MASL,ST*MASL,RF*MASL,ERF*MASL
-38.4603117951988,-60.49292164383842,-497.1315879085821,-493.0,-468.078,-481.138
-38.46014861965491,-60.59726100475531,-385.5480495645171,-476.0,-440.28,-439.14
-38.45998544411103,-60.62027589288087,-353.4666110472159,-476.0,-442.698,-438.084
-38.45982226856714,-60.48819887698613,-495.4656713050208,-493.0,-467.942,-479.032
-38.459659093023255,-60.51909832429338,-490.1066919564103,-476.0,-477.85,-486.03
-38.459495917479366,-60.44771236813176,-454.90468612203347,-370.0,-391.036,-427.454
-38.459332741935484,-60.36827819448456,-292.44449023197717,-166.0,-301.38,-339.248
-38.459169566391594,-60.500116210214856,-496.5947175701931,-493.0,-479.394,-485.648
-38.45900639084771,-60.51299405316814,-493.0941132351303,-493.0,-481.692,-489.498
-38.45884321530382,-60.50659412623743,-495.3002632598284,-493.0,-481.324,-488.504
-38.45868003975994,-60.46074244029825,-472.1950136929425,-370.0,-415.902,-447.448
-38.45851686421605,-60.54036382869076,-469.6224699866557,-476.0,-470.744,-473.052
-38.45835368867217,-60.509642724649964,-493.9607200019528,-493.0,-481.324,-490.56
-38.45819051312828,-60.49263535930589,-495.0785010480772,-493.0,-468.078,-482.418
-38.4580273375844,-60.37342453129567,-301.32246444142027,-166.0,-301.618,-348.332
-38.45786416204051,-60.44096743391593,-441.3942199174934,-370.0,-391.036,-422.72
-38.457700986496626,-60.50630517718583,-494.38562310552555,-493.0,-481.324,-489.388
-38.457537810952736,-60.4862229565153,-492.2964471931032,-493.0,-467.942,-479.146
-38.45737463540885,-60.41792702971047,-396.0368735666169,-370.0,-383.938,-420.734
-38.457211459864965,-60.386808571244345,-328.5452156793375,-370.0,-334.652,-371.29
-38.457048284321075,-60.648737831219464,-322.2466028750345,-476.0,-444.78,-441.816
-38.45688510877719,-60.51821661216217,-488.63598092329477,-493.0,-481.692,-488.376
-38.456721933233304,-60.4570346867495,-464.6404670559242,-370.0,-415.902,-440.624
-38.45655875768942,-60.381122167460994,-315.4514358509267,-370.0,-327.132,-363.832
-38.45639558214553,-60.49342151345219,-493.27061463796736,-493.0,-467.526,-483.484
-38.45623240660165,-60.449626940021524,-453.12563807408463,-370.0,-397.726,-428.782
-38.45606923105776,-60.36155821249436,-275.0789411076112,-166.0,-289.488,-328.912
-38.45590605551388,-60.40858758862129,-373.846381642691,-370.0,-378.95,-404.802
-38.45574287996999,-60.38182724350094,-315.7769229967225,-370.0,-327.132,-363.686
-38.45557970442611,-60.40143763495853,-357.8450405524756,-370.0,-353.336,-392.258
-38.45541652888222,-60.37002787945754,-290.9053034870976,-166.0,-301.38,-341.076
-38.455253353338335,-60.55718619808614,-445.56136765232543,-476.0,-452.178,-462.846
-38.455090177794446,-60.4927509305865,-491.52398174156093,-493.0,-467.526,-483.32
-38.454927002250564,-60.491394326674865,-490.9512774886662,-493.0,-467.526,-482.44
-38.454763826706674,-60.400190493640125,-353.8249333842253,-370.0,-353.336,-389.856
-38.45460065116279,-60.52829226497927,-479.27727418442834,-476.0,-476.706,-483.554
-38.4544374756189,-60.57023834459362,-425.3929811032359,-476.0,-446.824,-455.032
-38.454274300075014,-60.57001046585111,-425.65280362747126,-476.0,-446.824,-455.338
-38.45411112453113,-60.48056037432359,-484.6462898909676,-493.0,-455.236,-475.56
-38.45394794898724,-60.35620802570203,-262.3548194967762,-166.0,-285.682,-317.518
-38.45378477344336,-60.36716237343647,-282.9795654086907,-166.0,-301.38,-333.014
-38.45362159789947,-60.56394195191014,-434.56647432320096,-476.0,-446.824,-457.638
-38.45345842235559,-60.42281192147274,-399.5357741788879,-370.0,-384.056,-418.548
-38.4532952468117,-60.53067424250098,-475.9681656876878,-476.0,-476.706,-480.812
-38.45313207126782,-60.55224565242023,-451.04698724451896,-476.0,-452.354,-466.938
-38.45296889572393,-60.381441121585674,-310.82629950509653,-370.0,-327.132,-360.078
-38.452805720180045,-60.62676355386736,-340.47812603816965,-476.0,-442.194,-440.83
-38.452642544636156,-60.396622911492976,-342.60095078281427,-370.0,-353.336,-379.19
-38.45247936909227,-60.40306445659407,-356.18211158200427,-370.0,-374.83,-389.62
-38.452316193548384,-60.45787387653025,-458.45923769638523,-370.0,-415.35,-438.248
-38.4521530180045,-60.44771634751863,-443.04490512477173,-370.0,-390.668,-422.318
-38.45198984246061,-60.4738753546661,-476.0125108817219,-493.0,-450.31,-464.354
-38.45182666691673,-60.51856480970825,-483.25278608348503,-476.0,-477.298,-486.288
-38.45166349137284,-60.366922426612625,-279.5635070226924,-166.0,-289.488,-329.604
-38.45150031582896,-60.449249093361836,-444.24584319716195,-370.0,-397.726,-422.816
-38.45133714028507,-60.5095001721508,-486.3251073979677,-493.0,-480.772,-489.16
-38.45117396474118,-60.527389172212104,-476.5356228530661,-476.0,-476.706,-481.996
-38.4510107891973,-60.47369415677966,-474.1162624362624,-493.0,-450.31,-463.29
-38.45084761365341,-60.52218535837834,-479.892285610427,-476.0,-476.706,-484.166
-38.450684438109526,-60.33262685044234,-219.70447073134386,-166.0,-289.826,-292.146
-38.45052126256564,-60.49475094856817,-485.3688840285167,-493.0,-478.842,-480.84
-38.450358087021755,-60.523350404412604,-478.5169814928571,-476.0,-476.412,-483.278
-38.450194911477865,-60.446792771786576,-437.727776790344,-370.0,-390.374,-419.922
-38.45003173593398,-60.58984183860456,-391.49334551366917,-476.0,-439.628,-443.126
-38.449868560390094,-60.4425861340489,-430.001017456181,-370.0,-390.374,-416.146
-38.44970538484621,-60.381448287307414,-305.6768141797908,-370.0,-326.494,-355.132
-38.44954220930232,-60.50631532970161,-484.3496224581477,-493.0,-480.184,-485.96
-38.44937903375844,-60.522400836736914,-477.865696736962,-476.0,-476.118,-483.0
-38.44921585821455,-60.51532769472625,-481.3517249079833,-493.0,-480.552,-485.67
-38.44905268267067,-60.52926255902975,-472.46827400810423,-476.0,-474.416,-478.642
-38.44888950712678,-60.544331736451404,-457.19468303612877,-476.0,-453.902,-469.37
-38.4487263315829,-60.40208809452955,-347.2579172299577,-370.0,-351.916,-383.256
-38.44856315603901,-60.47693695870443,-472.31813981943367,-493.0,-448.02,-469.48
-38.448399980495125,-60.339984032094094,-228.23833387596986,-166.0,-284.946,-286.934
-38.448236804951236,-60.355634776775155,-253.93365544353085,-166.0,-284.33,-307.898
-38.44807362940735,-60.517258218928966,-478.81843417636446,-493.0,-478.85,-484.134
-38.447910453863464,-60.479935226155405,-473.3888618594563,-493.0,-452.946,-470.12
-38.447747278319575,-60.50263821193547,-481.64690772360285,-493.0,-478.346,-482.84
-38.44758410277569,-60.489908675815485,-478.59578237530314,-493.0,-465.236,-475.8
-38.4474209272318,-60.49500881913586,-480.04115087271396,-493.0,-476.552,-478.44
-38.44725775168792,-60.41720877651137,-375.94320594387466,-370.0,-382.112,-409.048
-38.44709457614403,-60.416474340725514,-374.0940100929418,-370.0,-382.112,-407.142
-38.44693140060015,-60.507774296549336,-479.8719457518867,-493.0,-478.482,-484.44
-38.44676822505626,-60.476665015643405,-468.4331255664777,-493.0,-448.02,-467.296
-38.44660504951238,-60.47299189249299,-464.7337956116811,-493.0,-448.02,-458.19
-38.44644187396849,-60.28345661466576,-162.8125902767033,-166.0,-273.458,-258.018
-38.44627869842461,-60.51180715488344,-477.9130269721622,-493.0,-478.85,-484.71
-38.44611552288072,-60.413532522932805,-365.97449932579644,-370.0,-381.062,-400.956
-38.445952347336835,-60.62752813992731,-334.13569094571517,-476.0,-440.702,-439.902
-38.445789171792946,-60.65734911279319,-304.48136073989883,-476.0,-442.35,-443.042
-38.44562599624906,-60.513537742849316,-476.28704464637894,-493.0,-478.35,-483.458
-38.445462820705174,-60.55792996268509,-436.0794619799717,-476.0,-449.986,-459.106
-38.44529964516129,-60.44939686565821,-431.2495814525101,-370.0,-395.626,-414.192
-38.4451364696174,-60.489690271643276,-473.6025318651337,-493.0,-464.6,-473.08
-38.44497329407351,-60.38790563765014,-310.66736510899057,-370.0,-332.686,-354.424
-38.44481011852963,-60.562310830309656,-429.2585982291823,-476.0,-444.724,-455.744
-38.44464694298574,-60.44321524897016,-419.5297973775972,-370.0,-388.66,-408.098
-38.44448376744186,-60.462742719462376,-448.43802423602995,-370.0,-423.224,-436.472
-38.44432059189797,-60.42230959752215,-379.8077581394172,-370.0,-382.186,-407.122
-38.44415741635409,-60.50282277375236,-474.95216834869944,-493.0,-477.846,-479.72
-38.4439942408102,-60.43822617819366,-409.245159231328,-370.0,-386.724,-407.054
-38.443831065266316,-60.62984087273492,-329.56116640582474,-476.0,-440.202,-439.564
-38.44366788972243,-60.445170983709055,-420.47506926542644,-370.0,-388.66,-409.786
-38.443504714178545,-60.42735781696406,-387.80547600050335,-370.0,-386.618,-406.808
-38.443341538634655,-60.434409750359656,-400.7382460361206,-370.0,-386.724,-406.042
-38.44317836309077,-60.512638295905475,-472.05371770027796,-493.0,-478.35,-482.06
-38.443015187546884,-60.64747608646214,-310.0437484109418,-476.0,-440.792,-441.138
-38.442852012003,-60.285092602786285,-161.22478142279692,-166.0,-271.778,-252.99
-38.44268883645911,-60.47511533001402,-457.82247618669817,-453.0,-436.524,-459.318
-38.44252566091523,-60.60238116724607,-366.1394792219968,-453.0,-432.604,-441.074
-38.44236248537134,-60.56514884253569,-422.4233894586123,-453.0,-438.8,-454.534
-38.44219930982746,-60.445762616659614,-417.8159185104678,-370.0,-382.874,-407.468
-38.44203613428357,-60.41487430631992,-359.67807398247237,-370.0,-374.794,-398.004
-38.44187295873968,-60.31265184158828,-185.77515420769868,-166.0,-282.436,-271.038
-38.4417097831958,-60.538907282073474,-453.31032015651493,-453.0,-458.452,-469.024
-38.44154660765191,-60.40182505704863,-332.15902520695056,-370.0,-346.78,-374.442
-38.441383432108026,-60.49007099932767,-465.4195206912757,-453.0,-453.74,-470.2
-38.44122025656414,-60.41833619746895,-364.68370930763336,-370.0,-375.844,-403.356
-38.441057081020254,-60.42612192683004,-379.51305827725787,-370.0,-380.85,-402.812
-38.440893905476365,-60.48031934050775,-457.92816632150556,-453.0,-441.45,-464.12
-38.44073072993248,-60.461321270695265,-437.2594616037818,-370.0,-415.348,-429.326
-38.44056755438859,-60.307205936038926,-178.92555379206908,-166.0,-282.436,-265.98
-38.44040437884471,-60.53078293712557,-457.8920264479125,-453.0,-464.246,-472.732
-38.44024120330082,-60.35143988355951,-236.22480237431537,-166.0,-281.002,-287.394
-38.44007802775694,-60.33420783484916,-210.54319655501834,-166.0,-285.246,-274.278
-38.43991485221305,-60.357776301465265,-246.09890851244435,-166.0,-283.446,-293.796
-38.43975167666917,-60.40648100146425,-337.5730337797275,-370.0,-371.474,-379.522
-38.43958850112528,-60.43950167241754,-400.3988749457412,-370.0,-380.718,-400.664
-38.4394253255814,-60.52148093148748,-461.49126413653676,-453.0,-464.246,-476.454
-38.43926215003751,-60.5049828786979,-464.4928129499908,-453.0,-466.986,-476.6
-38.439098974493625,-60.41693338310335,-356.798005419345,-370.0,-375.844,-397.4
-38.438935798949736,-60.517770779731485,-461.92749047219854,-453.0,-467.354,-476.83
-38.438772623405846,-60.37168887622974,-268.4590013745933,-166.0,-296.512,-316.282
-38.438609447861964,-60.51542764341121,-461.91686832960124,-453.0,-467.354,-477.108
-38.438446272318075,-60.305963016018794,-175.95184084622727,-166.0,-277.278,-263.422
-38.43828309677419,-60.31145969402195,-181.4202813316982,-166.0,-282.436,-266.698
-38.4381199212303,-60.370264672911155,-264.8234217373902,-166.0,-296.274,-311.848
-38.43795674568642,-60.57073292812814,-408.9427042989304,-453.0,-438.8,-451.71
-38.43779357014253,-60.403793617604705,-327.7703966442014,-370.0,-365.818,-370.948
-38.43763039459865,-60.408114568657886,-335.897963513625,-370.0,-369.938,-379.124
-38.43746721905476,-60.599149055032,-366.18681609666487,-453.0,-431.154,-440.914
-38.43730404351088,-60.42163613673222,-361.42645356676076,-370.0,-374.882,-396.806
-38.43714086796699,-60.44917873954568,-409.82995469724176,-370.0,-387.426,-401.998
-38.436977692423106,-60.35488551500426,-237.26679419757664,-166.0,-280.234,-284.576
-38.43681451687922,-60.40307679198327,-324.1197078414016,-370.0,-365.354,-367.146
-38.436651341335335,-60.39024002729026,-298.9593758503866,-370.0,-320.122,-343.412
-38.436488165791445,-60.47502250888763,-441.48968274290917,-453.0,-425.018,-453.054
-38.43632499024756,-60.477484154035636,-443.36198600697674,-453.0,-429.944,-458.28
-38.436161814703674,-60.39500273479939,-307.02577927137895,-370.0,-334.568,-350.112
-38.43599863915979,-60.37827413908905,-275.45292013932254,-370.0,-313.128,-325.028
-38.4358354636159,-60.44635787816656,-401.6169786696498,-370.0,-372.062,-396.038
-38.43567228807201,-60.400367472910695,-316.2512822731388,-370.0,-337.204,-361.126
-38.43550911252813,-60.36037394386995,-243.9319038351832,-166.0,-277.446,-286.86
-38.43534593698424,-60.59605947637134,-368.50953781262865,-453.0,-425.544,-441.426
-38.43518276144036,-60.43321489627676,-377.25545703457453,-370.0,-369.51,-391.238
-38.43501958589647,-60.40690489178187,-327.30903327100094,-370.0,-361.32,-372.436
-38.43485641035259,-60.467351321258654,-428.45964698462967,-370.0,-405.582,-431.134
-38.4346932348087,-60.40580059197792,-324.40383161605973,-370.0,-361.32,-369.982
-38.434530059264816,-60.51691361859806,-452.0955167003459,-453.0,-455.848,-472.984
-38.43436688372093,-60.57172345303067,-402.56220374804343,-453.0,-431.09,-450.502
-38.434203708177044,-60.47409456210979,-433.96255733428416,-453.0,-425.018,-447.156
-38.434040532633155,-60.418528587754935,-347.0140702531042,-370.0,-365.444,-392.738
-38.43387735708927,-60.4483400588538,-399.0731220618288,-370.0,-377.312,-395.338
-38.43371418154538,-60.33330548930243,-202.62917683994397,-166.0,-277.964,-261.256
-38.4335510060015,-60.46612679507935,-423.09493427797975,-370.0,-405.582,-427.34
-38.43338783045761,-60.46115309401578,-416.26880345586926,-370.0,-403.842,-418.388
-38.43322465491373,-60.46069067555594,-415.15718525185264,-370.0,-394.656,-416.912
-38.43306147936984,-60.44652366210439,-393.75749569770204,-370.0,-372.062,-392.46
-38.43289830382596,-60.497025422569756,-446.340348568051,-453.0,-453.55,-466.6
-38.43273512828207,-60.39613953006741,-301.6039045968468,-370.0,-336.318,-349.036
-38.432571952738186,-60.41305173714536,-332.87582579899004,-370.0,-361.946,-380.598
-38.4324087771943,-60.27757986912869,-148.42950026247615,-166.0,-261.276,-231.602
-38.43224560165041,-60.567174917513974,-405.36024570521676,-453.0,-431.09,-451.612
-38.432082426106525,-60.53646296687109,-436.8964055227133,-453.0,-447.764,-465.686
-38.431919250562636,-60.3784962713704,-268.26520026894553,-370.0,-313.128,-319.414
-38.431756075018754,-60.44586503334661,-388.76345948317714,-370.0,-372.062,-389.468
-38.431592899474865,-60.38425423231864,-277.6606700345252,-370.0,-320.122,-328.566
-38.43142972393098,-60.38405186977832,-276.9783310134788,-370.0,-319.252,-327.134
-38.43126654838709,-60.44976118121379,-393.3748305121808,-370.0,-376.568,-394.184
-38.43110337284321,-60.46019683523729,-407.93947084339896,-370.0,-392.916,-413.044
-38.43094019729932,-60.332219686650696,-198.48023841728292,-166.0,-277.674,-256.752
-38.43077702175544,-60.51941868199726,-442.0202377238986,-453.0,-451.578,-469.986
-38.43061384621155,-60.35738823730182,-232.15331715676584,-166.0,-274.878,-274.616
-38.43045067066767,-60.32613748721462,-190.83852262259595,-166.0,-277.77,-255.648
-38.43028749512378,-60.23458177155731,-126.90100921234722,-60.0,-208.962,-184.47
-38.430124319579896,-60.627741772723844,-319.7524922755963,-453.0,-425.658,-438.552
-38.42996114403601,-60.44519952067924,-382.17829410483387,-370.0,-369.426,-387.714
-38.429797968492124,-60.46715595969619,-412.6468041993105,-370.0,-402.05,-426.44
-38.429634792948235,-60.4489117712901,-386.97586280017595,-370.0,-374.776,-391.024
-38.42947161740435,-60.312984114236635,-175.95400153013617,-166.0,-273.558,-250.808
-38.429308441860464,-60.38448036665254,-273.4527170827115,-370.0,-317.808,-326.448
-38.429145266316574,-60.44185750718759,-374.2503725580294,-370.0,-368.53,-383.306
-38.42898209077269,-60.42696939484506,-348.3850990886571,-370.0,-366.426,-385.34
-38.4288189152288,-60.4176622394039,-331.33162901298545,-370.0,-361.912,-383.684
-38.42865573968492,-60.463053629839386,-403.8648758531119,-370.0,-400.31,-411.998
-38.42849256414103,-60.342306610163206,-208.54423854191018,-166.0,-272.538,-253.536
-38.42832938859715,-60.417150946932026,-329.06760195509634,-370.0,-361.912,-381.936
-38.42816621305326,-60.42066827178575,-334.8851107147511,-370.0,-361.912,-383.932
-38.42800303750938,-60.32749653851649,-190.19008514222062,-166.0,-277.322,-251.562
-38.42783986196549,-60.39672551038268,-291.47046805647483,-370.0,-334.6,-341.582
-38.427676686421606,-60.28576153689543,-151.1980045245046,-166.0,-261.83,-227.678
-38.427513510877716,-60.460372375706235,-396.6150912740108,-370.0,-391.124,-404.718
-38.427350335333834,-60.563265168082346,-401.4808597460514,-453.0,-428.338,-447.84
-38.427187159789945,-60.28313785221716,-148.99026404121267,-166.0,-260.43,-226.498
-38.42702398424606,-60.41398278763702,-319.8662399467906,-370.0,-360.762,-375.348
-38.42686080870217,-60.4032183648691,-300.4835055640964,-370.0,-354.016,-352.89
-38.42669763315829,-60.38880478981931,-275.3498359010501,-370.0,-317.808,-324.858
-38.4265344576144,-60.47586213956618,-411.5411864938055,-453.0,-421.486,-437.562
-38.42637128207052,-60.473916147960075,-408.9967689317856,-453.0,-421.486,-431.254
-38.42620810652663,-60.50305152767847,-428.42011242478645,-453.0,-451.948,-456.572
-38.42604493098274,-60.34010013833025,-203.1115539256819,-166.0,-272.494,-247.674
-38.42588175543886,-60.35924016071709,-228.07649020924154,-166.0,-275.712,-267.816
-38.42571857989497,-60.428819351250006,-341.90619744441165,-370.0,-366.426,-375.468
-38.42555540435109,-60.316581612353374,-176.64610274388662,-166.0,-277.402,-245.598
-38.4253922288072,-60.44412940966853,-365.9525608272514,-370.0,-368.53,-369.19
-38.425229053263315,-60.50639506182035,-426.22135112243535,-453.0,-451.948,-455.196
-38.425065877719426,-60.447189024438565,-369.6062017936209,-370.0,-368.53,-370.656
-38.424902702175544,-60.42472639492612,-332.50673878120506,-370.0,-366.426,-372.678
-38.424739526631654,-60.360084935753754,-227.6182174925568,-166.0,-275.712,-265.272
-38.42457635108777,-60.406597290724044,-300.54798287471857,-370.0,-357.688,-351.68
-38.42441317554388,-60.36751966635831,-237.68328769812496,-166.0,-286.794,-276.934
-38.42425,-60.33626897609786,-196.74277831591385,-166.0,-276.122,-239.682
-38.42408682445611,-60.549598302439314,-408.2553275188268,-453.0,-434.782,-445.086
-38.42392364891223,-60.46179735460904,-386.4027610285923,-370.0,-383.544,-393.572
-38.42376047336834,-60.41447230210933,-311.77346124958393,-370.0,-346.344,-364.264
-38.42359729782446,-60.31403894924611,-172.78995123797006,-166.0,-269.402,-235.802
-38.42343412228057,-60.396193038430994,-280.3240088588643,-370.0,-321.63,-326.378
-38.423270946736686,-60.34745390493399,-209.1122080062966,-166.0,-264.538,-240.19
-38.4231077711928,-60.39547384179759,-278.3935180680668,-370.0,-319.16,-323.334
-38.42294459564891,-60.37044849356492,-239.5121908620818,-166.0,-277.624,-278.558
-38.422781420105025,-60.353780313645146,-216.51638188408614,-166.0,-263.986,-251.482
-38.422618244561136,-60.41542282010164,-310.1971297059564,-370.0,-346.344,-362.096
-38.42245506901725,-60.41143884019412,-303.1030777154417,-370.0,-343.27,-354.474
-38.422291893473364,-60.49767898863703,-413.59457146303373,-453.0,-430.372,-438.586
-38.42212871792948,-60.478579424471015,-399.1120845538294,-453.0,-409.646,-424.018
-38.42196554238559,-60.29612915994545,-156.01446432225652,-166.0,-260.228,-220.718
-38.42180236684171,-60.304629898907095,-163.0810201080954,-166.0,-260.732,-226.74
-38.42163919129782,-60.387292289699275,-262.20258730757104,-370.0,-306.596,-306.814
-38.42147601575394,-60.366168147768825,-231.13687027638935,-166.0,-267.502,-265.758
-38.42131284021005,-60.54561527629073,-404.5672354577471,-453.0,-418.352,-439.74
-38.42114966466617,-60.27108917083179,-137.5042269480175,-166.0,-246.164,-202.578
-38.42098648912228,-60.42416000408596,-319.87631489257143,-370.0,-351.344,-361.864
-38.420823313578396,-60.28377710158638,-145.9437303096684,-166.0,-254.704,-213.128
-38.420660138034506,-60.314802867104056,-171.59265649390568,-166.0,-269.402,-229.876
-38.420496962490624,-60.36595265854033,-229.33605419849874,-166.0,-267.502,-262.202
-38.420333786946735,-60.55450369446481,-395.23806470179215,-453.0,-417.08,-435.92
-38.42017061140285,-60.32012801874651,-176.34172138733567,-166.0,-269.402,-230.156
-38.42000743585896,-60.518462878752075,-410.94410913799436,-453.0,-432.072,-440.212
-38.419844260315074,-60.37526611834334,-241.04488977666216,-166.0,-278.854,-279.564
-38.41968108477119,-60.44231714958155,-344.29757117919985,-370.0,-353.942,-346.482
-38.4195179092273,-60.319171003139445,-174.98608912886561,-166.0,-269.402,-228.446
-38.41935473368342,-60.32495679339725,-180.50591709456654,-166.0,-269.322,-229.448
-38.41919155813953,-60.478746948005195,-388.8282849166425,-453.0,-409.646,-413.142
-38.41902838259565,-60.404410675174,-282.75428193006815,-370.0,-340.298,-331.17
-38.41886520705176,-60.37558288700991,-239.76066809172687,-166.0,-278.854,-279.062
-38.41870203150788,-60.47261594091469,-380.79931371133523,-453.0,-397.644,-397.39
-38.41853885596399,-60.480920003868526,-388.5085448703238,-453.0,-403.082,-412.522
-38.418375680420105,-60.39017275112915,-259.60686536340705,-370.0,-301.77,-301.896
-38.418212504876216,-60.38263726496084,-248.40484460342577,-370.0,-295.31,-291.012
-38.418049329332334,-60.56340680787547,-381.9166172461075,-453.0,-408.124,-428.44
-38.417886153788444,-60.36713959343668,-226.89974971413267,-166.0,-270.556,-257.424
-38.41772297824456,-60.43915986432902,-333.0178669118829,-370.0,-340.296,-342.21
-38.41755980270067,-60.46553856171191,-368.57321361537765,-370.0,-375.158,-376.478
-38.41739662715679,-60.50318924891787,-399.2859846010815,-453.0,-420.456,-427.016
-38.4172334516129,-60.34517334134379,-199.87629362826394,-166.0,-258.308,-224.088
-38.41707027606902,-60.28600219723643,-145.78904453758562,-166.0,-246.816,-207.168
-38.41690710052513,-60.38283856400869,-246.15468773076947,-370.0,-289.502,-288.404
-38.41674392498124,-60.57596551617497,-366.37665066107184,-453.0,-402.284,-422.178
-38.41658074943736,-60.51358888130862,-399.439135126618,-453.0,-418.744,-429.604
-38.41641757389347,-60.52679098643465,-398.87291009543634,-453.0,-417.048,-432.036
-38.41625439834959,-60.52631768904284,-398.4352607939579,-453.0,-417.048,-432.06
-38.4160912228057,-60.451298154712745,-344.880064950263,-370.0,-348.222,-344.094
-38.415928047261815,-60.38110263634377,-241.9297306101403,-370.0,-289.502,-282.412
-38.415764871717926,-60.47815932209676,-375.7522916846582,-453.0,-397.68,-400.028
-38.41560169617404,-60.33437719605136,-187.07893539343064,-166.0,-259.794,-220.864
-38.415438520630154,-60.43266104713834,-315.8279492206444,-370.0,-338.456,-340.296
-38.41527534508627,-60.49303062040492,-386.2273275653617,-453.0,-409.97,-411.822
-38.41511216954238,-60.437531463429494,-321.93715079562793,-370.0,-338.456,-335.882
-38.4149489939985,-60.334999394366776,-187.18433835540216,-166.0,-259.794,-218.86
-38.41478581845461,-60.49937569113091,-388.249049264277,-453.0,-417.366,-414.894
-38.41462264291073,-60.435797890953445,-317.79254031869414,-370.0,-338.456,-335.634
-38.41445946736684,-60.46244336791083,-353.5157736753249,-370.0,-371.578,-358.96
-38.41429629182296,-60.44077005522192,-323.88204367017477,-370.0,-341.976,-329.622
-38.41413311627907,-60.43139454604794,-309.7749079891547,-370.0,-339.852,-339.318
-38.413969940735186,-60.53874939161365,-388.0927477367277,-453.0,-412.906,-420.808
-38.413806765191296,-60.30821893989669,-162.03028279646196,-166.0,-257.626,-214.812
-38.41364358964741,-60.577889102373454,-358.07944812398165,-453.0,-400.176,-413.632
-38.413480414103525,-60.3488062299388,-199.96912181025675,-166.0,-255.442,-218.812
-38.413317238559635,-60.436682795856015,-314.76891442157853,-370.0,-338.456,-331.866
-38.41315406301575,-60.469028494153115,-356.4365597395671,-370.0,-373.318,-367.756
-38.412990887471864,-60.41636209373846,-284.4564541349824,-370.0,-336.002,-347.988
-38.41282771192798,-60.382797893242156,-238.32182155595333,-370.0,-289.502,-278.98
-38.41266453638409,-60.5349226023649,-385.4257757608999,-453.0,-416.504,-417.59
-38.41250136084021,-60.32901976646426,-179.70912244828003,-166.0,-259.246,-218.3
-38.41233818529632,-60.48228859115776,-366.8545851221283,-453.0,-393.498,-391.62
-38.41217500975244,-60.375438387153494,-228.1182556367628,-166.0,-267.816,-263.692
-38.41201183420855,-60.375897009068034,-228.39503253144036,-348.0,-287.156,-265.14
-38.41184865866467,-60.36010083154743,-210.17780087903236,-166.0,-257.434,-232.988
-38.41168548312078,-60.4130728835176,-276.1761766742786,-348.0,-317.54,-339.664
-38.411522307576895,-60.348721487302946,-197.92726943399856,-166.0,-243.05,-216.584
-38.411359132033006,-60.451302434415595,-328.1050014025082,-348.0,-333.268,-326.832
-38.411195956489124,-60.255869869811875,-123.45596157794458,-60.0,-199.624,-172.632
-38.411032780945234,-60.38665512278948,-239.70768658591848,-348.0,-280.234,-282.052
-38.41086960540135,-60.491477115767175,-368.8367187582778,-453.0,-389.346,-394.676
-38.41070642985746,-60.61305891624446,-314.6875972438157,-453.0,-380.012,-401.736
-38.41054325431357,-60.4206508267741,-283.45559599672686,-348.0,-319.212,-348.156
-38.41038007876969,-60.38635503981092,-238.06861096659375,-348.0,-280.234,-280.452
-38.4102169032258,-60.45755448612781,-331.95645978291606,-348.0,-344.812,-334.772
-38.41005372768192,-60.45557843025627,-328.89855035315645,-348.0,-344.348,-331.68
-38.40989055213803,-60.49413668761943,-367.04363518862647,-453.0,-393.506,-393.786
-38.40972737659415,-60.55187185340246,-369.7102473199989,-453.0,-385.16,-408.046
-38.40956420105026,-60.389824560858166,-240.6710277499406,-348.0,-280.234,-285.76
-38.40940102550638,-60.39636829872297,-248.38759377172738,-348.0,-294.044,-300.616
-38.40923784996249,-60.519989093138314,-375.2927422318837,-453.0,-395.268,-409.576
-38.409074674418605,-60.515227125624286,-373.8462473518106,-453.0,-396.862,-405.532
-38.408911498874716,-60.45423660020028,-323.08902154170306,-348.0,-344.348,-326.47
-38.40874832333083,-60.48816863776507,-358.3002935771198,-453.0,-389.21,-385.578
-38.408585147786944,-60.435367007799286,-297.4017849242394,-348.0,-320.876,-321.364
-38.40842197224306,-60.36508506871497,-211.08177420163398,-166.0,-244.726,-234.18
-38.40825879669917,-60.43304375928983,-293.2557602528631,-348.0,-320.876,-324.268
-38.40809562115529,-60.29514466796311,-149.40044041466518,-166.0,-234.756,-198.544
-38.4079324456114,-60.46607380036648,-333.6009891762,-348.0,-355.738,-344.42
-38.40776927006752,-60.48578605831318,-352.61695490033424,-453.0,-378.798,-379.82
-38.40760609452363,-60.31900530992824,-168.3728666346299,-166.0,-246.726,-209.52
-38.40744291897974,-60.4191033662601,-272.4511359503915,-348.0,-319.212,-346.71
-38.40727974343586,-60.397262788099084,-244.79259576519698,-348.0,-294.044,-298.488
-38.40711656789197,-60.34313786408779,-188.79371858419776,-166.0,-240.298,-203.036
-38.406953392348086,-60.38874918710828,-234.23555249490443,-348.0,-279.01,-269.01
-38.4067902168042,-60.47172936710007,-335.4704395773317,-453.0,-370.886,-346.77
-38.406627041260315,-60.43911453024189,-295.8583933540398,-348.0,-319.652,-301.246
-38.406463865716425,-60.331884423470136,-178.6019430926668,-166.0,-224.578,-199.428
-38.40630069017254,-60.43060075983804,-283.8699349587863,-244.0,-299.71,-306.41
